reason	woo_id	wa_code	source_sku	name
not_imported	29798		Ar0389 + GIFT	EMPORIO ARMANI Men's Metal Analog Wrist Watch AR0389 + Gift perfume Te
not_imported	29845		AR1926 + GIFT	EMPORIO ARMANI Women's Gianni T-Bar Water Resistant Analog Watch AR192
not_imported	29881		thb2	Men Belt By TOMMY HILFIGER &amp; MERCEDES BENZ thb2
not_imported	29882		thb4	Men Belt By TOMMY HILFIGER thb4
not_imported	30065		thw6	Men Wallet By Tommy Hilfiger thw6
not_imported	30108		Ar11164 + GIFT	EMPORIO ARMANI Men's Analog Stainless Steel Wrist Watch AR11164 + Gift
not_imported	30112		Ar1648 + GIFT	Armani Men's Classic Watch For Men AR1648 + Gift perfume tester 30 ml
not_imported	30382		FS4836 + GIFT	Fossil FS4836 Analog White Dial Unisex's Watch + Gift perfume tester 3
not_imported	30628		gw0074g1  + GIFT	GUESS Women's  Stainless Steel Analog  Wrist Watch gw0074g1 + Gift per
not_imported	30709		1791899 + GIFT	Tommy HIlfiger  Watch For Men 1791899 + Gift perfume Tester 30 ml
not_imported	30712		1791917-1 + GIFT	Tommy HIlfiger  Watch  For Men1791917 + Gift perfume Tester 30 ml
not_imported	30714		1791879 + GIFT	Tommy HIlfiger Watch For Men 1791879 + Gift perfume Tester 30 ml
not_imported	30717		1792062 + GIFT	Tommy HIlfiger  Watch For Men 1792062 + Gift perfume Tester 30 ml
not_imported	30750		1513755-1 + GIFT	Hugo Boss Watch For Men 1513755 + Gift perfume Tester 30 ml
not_imported	30784		hbw1	Men Wallet By Hugo Boss hbw1
not_imported	30788		thw14	Men Wallet By Tommy Hilfiger thw14
not_imported	30791		thw18	Men Wallet Inspired By Tommy Hilfiger thw18
not_imported	31025		MF0473G.05	Mini Focus MF0473G.05 Men's  Silicon  Quartz  Analog Wrist Watch
not_imported	31026		MF0473G.04	Mini Focus MF0473G.04 Men's  Silicon  Quartz  Analog Wrist Watch
not_imported	31028		MF0420g.05	Mini Focus MF0420g.05 Men's  Silicon  Quartz  Analog Wrist Watch
not_imported	31043		1791711 + GIFT	Tommy Hilfiger  Watch For Men1791711 + Gift perfume Tester 30 ml
not_imported	31088		1791476+sg1-1	Tommy Hilfiger Multi Dial Quartz Watch for Men with Navy Blue Silicone
not_imported	31089		1791964+sg7-1	Tommy HIlfiger  Watch For Men – 1791964 + sun glasses gift sg7
not_imported	31090		1791399+sg4-1	TOMMY HILFIGER Men’s Kane Water Resistant Analog Watch 1791399+sun gla
not_imported	31092		1791607+sg16-1	TOMMY HILFIGER Men’s HUNTER Leather Band Chronograph Wrist Watch 17916
not_imported	31093		1791398+sg18-1	TOMMY HILFIGERMen’s Kane Chronograph Watch 1791398+sun glasses gift sg
not_imported	31094		1792035+sg6-1	Tommy Hilfiger Watch For Men 1792035+sun glasses gift sg6
not_imported	31095		TH1791474+sg1-1	TOMMY HILFIGER Men’s Decker Water Resistant Analog Watch TH1791474+sun
not_imported	31097		1791788+sg4-1	TOMMY HILFIGERMen’s Mason Round Shape Stainless Steel Analog Wrist Wat
not_imported	31215		AR2448+sg1	EMPORIO ARMANI Men’s Classic Water Resistant Chronograph Watch AR2448 
not_imported	31219		1513878 + sg16	Hugo Boss Watch For Men, 1513878 + Sun glasses gift sg16
not_imported	31221		1710381 + sg6	TOMMY HILFIGER Men’s Daniel Chronograph Watch 1710381 + Sun glasses gi
not_imported	31222		1791291 + sg1	TOMMY HILFIGER Men’s Keagan Analog Watch 1791291 + Sun glasses gift sg
not_imported	31288		W1098L5	GUESS W1098L5 Women's Rubber Quartz  Analog Wrist Watch
not_imported	31290		W0325L5	GUESS W0325L5 Women's Rubber Quartz  Analog Wrist Watch
not_imported	31314		AG8H95X	Alba AG8H95X Men's Leather Quartz  Analog Wrist Watch     Warranty fro
not_imported	31315		AG8H96X	Alba AG8H96X Men's Leather Quartz  Analog Wrist Watch  Warranty from E
not_imported	31321		AG8L91X	Alba AG8L91X Men's Stainless Steel Quartz  Analog Wrist Watch  Warrant
not_imported	31322		AG8L99X	Alba AG8L99X Men's Stainless Steel Quartz  Analog Wrist Watch  Warrant
not_imported	31417		SK1220 Silver*black	SKMEI  Men's Stainless Steel Watch SK1220 Silver-Black
not_imported	31550		sn717	Generic Men Sunglasses Inspired By Carrera sn717
not_imported	31553		sn719-1	Generic Men Sunglasses Inspired By Carrera sn719-1
not_imported	31557		sn723	Generic Men Sunglasses Inspired By Carrera sn723
not_imported	31562		sn728	Generic Women Sunglasses Inspired By Carrera sn728
not_imported	31566		sn732	Generic Men Sunglasses Inspired By Carrera sn732
not_imported	31567		sn733	Generic Men Sunglasses Inspired By Carrera sn733
not_imported	31569		sn735	Generic Men Sunglasses Inspired By Carrera sn735
not_imported	31746		AJ6163X1	Alba AJ6163X1 Men's Stainless steel Quartz Analog Wrist Watch      War
not_imported	31747		AJ6165X	Alba AJ6165X Men's Stainless steel Quartz Analog Wrist Watch      Warr
